CodPosicion;RCR;Fecha;LocalTime;Valid;Latitud;N_S;Longitud;E_W;Speed;N_Sat
349;T;01/09/2008;6:59;SPS;36,587924;N;-3,564273;W;4,553;8
350;T;01/09/2008;6:59;SPS;36,587929;N;-3,56432;W;7,247;8
351;T;01/09/2008;6:59;SPS;36,587924;N;-3,564358;W;4,494;8
352;T;01/09/2008;6:59;SPS;36,587923;N;-3,564397;W;4,786;7
353;T;01/09/2008;6:59;SPS;36,587918;N;-3,564426;W;4,982;8
354;T;01/09/2008;6:59;SPS;36,587898;N;-3,564461;W;4,49;8
355;T;01/09/2008;6:59;SPS;36,587896;N;-3,564506;W;5,34;8
356;T;01/09/2008;6:59;SPS;36,587894;N;-3,564549;W;4,349;8
357;T;01/09/2008;6:59;SPS;36,587887;N;-3,564592;W;4,405;8
358;T;01/09/2008;6:59;SPS;36,587885;N;-3,564628;W;3,72;8
359;T;01/09/2008;6:59;SPS;36,587872;N;-3,564661;W;4,743;8
360;T;01/09/2008;7:00;SPS;36,587864;N;-3,564688;W;3,535;7
361;T;01/09/2008;7:00;SPS;36,587864;N;-3,564727;W;2,073;8
362;T;01/09/2008;7:00;SPS;36,587863;N;-3,564761;W;4,544;8
363;T;01/09/2008;7:00;SPS;36,587862;N;-3,564797;W;6,365;8
364;T;01/09/2008;7:00;SPS;36,587858;N;-3,564831;W;4,706;8
365;T;01/09/2008;7:00;SPS;36,587849;N;-3,564865;W;4,305;8
366;T;01/09/2008;7:00;SPS;36,587844;N;-3,564901;W;3,222;8
367;T;01/09/2008;7:00;SPS;36,587836;N;-3,564935;W;2,662;8
368;T;01/09/2008;7:00;SPS;36,587832;N;-3,564963;W;4,096;7
369;T;01/09/2008;7:00;SPS;36,587836;N;-3,565001;W;2,715;7
370;T;01/09/2008;7:00;SPS;36,587825;N;-3,56504;W;4,614;7
371;T;01/09/2008;7:00;SPS;36,587828;N;-3,565087;W;4,159;7
372;T;01/09/2008;7:00;SPS;36,587824;N;-3,565124;W;5,882;7
373;T;01/09/2008;7:00;SPS;36,587817;N;-3,565165;W;4,858;7
374;T;01/09/2008;7:00;SPS;36,587817;N;-3,565209;W;4,386;7
375;T;01/09/2008;7:00;SPS;36,587817;N;-3,565248;W;6,687;7
376;T;01/09/2008;7:00;SPS;36,587811;N;-3,565285;W;4,88;8
377;T;01/09/2008;7:00;SPS;36,587802;N;-3,565324;W;4,867;7
378;T;01/09/2008;7:00;SPS;36,587801;N;-3,565372;W;4,933;7
379;T;01/09/2008;7:00;SPS;36,587791;N;-3,565409;W;3,148;7
380;T;01/09/2008;7:01;SPS;36,587787;N;-3,565451;W;3,352;7
381;T;01/09/2008;7:01;SPS;36,587791;N;-3,565485;W;3,115;7
382;T;01/09/2008;7:01;SPS;36,587789;N;-3,565522;W;2,968;7
383;T;01/09/2008;7:01;SPS;36,587796;N;-3,565564;W;2,607;7
384;T;01/09/2008;7:01;SPS;36,587809;N;-3,565607;W;3,499;7
385;T;01/09/2008;7:01;SPS;36,587801;N;-3,56565;W;5,054;7
386;T;01/09/2008;7:01;SPS;36,587804;N;-3,56569;W;4,571;7
387;T;01/09/2008;7:01;SPS;36,587815;N;-3,565742;W;3,503;7
388;T;01/09/2008;7:01;SPS;36,58781;N;-3,565776;W;3,636;7
389;T;01/09/2008;7:01;SPS;36,587819;N;-3,565816;W;5,018;7
390;T;01/09/2008;7:01;SPS;36,587819;N;-3,565857;W;4,937;7
391;T;01/09/2008;7:01;SPS;36,587815;N;-3,565899;W;2,892;7
392;T;01/09/2008;7:01;SPS;36,587842;N;-3,565952;W;5,535;7
393;T;01/09/2008;7:01;SPS;36,587835;N;-3,565994;W;6,268;7
394;T;01/09/2008;7:01;SPS;36,587824;N;-3,56603;W;6,905;7
395;T;01/09/2008;7:01;SPS;36,58781;N;-3,566054;W;4,893;7
396;T;01/09/2008;7:01;SPS;36,587802;N;-3,566079;W;5,125;7
397;T;01/09/2008;7:01;SPS;36,587787;N;-3,56611;W;4,374;7
398;T;01/09/2008;7:01;SPS;36,587795;N;-3,566151;W;3,069;8
399;T;01/09/2008;7:01;SPS;36,587786;N;-3,566182;W;2,409;7
400;T;01/09/2008;7:02;SPS;36,587785;N;-3,566231;W;3,97;7
401;T;01/09/2008;7:02;SPS;36,587778;N;-3,566264;W;4,124;8
402;T;01/09/2008;7:02;SPS;36,587778;N;-3,566307;W;5,217;8
403;T;01/09/2008;7:02;SPS;36,587778;N;-3,566351;W;4,385;8
404;T;01/09/2008;7:02;SPS;36,587775;N;-3,566384;W;3,33;8
405;T;01/09/2008;7:02;SPS;36,587772;N;-3,56642;W;2,939;8
406;T;01/09/2008;7:02;SPS;36,587775;N;-3,566461;W;6,017;8
407;T;01/09/2008;7:02;SPS;36,58778;N;-3,566506;W;7,923;8
408;T;01/09/2008;7:02;SPS;36,587784;N;-3,566552;W;4,89;8
409;T;01/09/2008;7:02;SPS;36,587774;N;-3,566578;W;4,891;8
410;T;01/09/2008;7:02;SPS;36,587772;N;-3,566618;W;4,495;8
411;T;01/09/2008;7:02;SPS;36,587773;N;-3,566658;W;1,756;8
412;T;01/09/2008;7:02;SPS;36,587784;N;-3,566706;W;1,695;7
413;T;01/09/2008;7:02;SPS;36,587785;N;-3,566745;W;3,567;8
414;T;01/09/2008;7:02;SPS;36,587785;N;-3,566785;W;3,061;8
415;T;01/09/2008;7:02;SPS;36,587797;N;-3,566827;W;4,701;8
416;T;01/09/2008;7:02;SPS;36,587789;N;-3,566858;W;3,07;8
417;T;01/09/2008;7:02;SPS;36,5878;N;-3,56691;W;4,993;8
418;T;01/09/2008;7:02;SPS;36,587793;N;-3,566942;W;4,076;8
419;T;01/09/2008;7:02;SPS;36,587792;N;-3,566983;W;5,227;8
420;T;01/09/2008;7:03;SPS;36,587811;N;-3,567018;W;6,147;8
421;T;01/09/2008;7:03;SPS;36,587797;N;-3,567058;W;5,237;8
422;T;01/09/2008;7:03;SPS;36,587798;N;-3,56709;W;6,151;8
423;T;01/09/2008;7:03;SPS;36,58779;N;-3,567117;W;3,339;8
424;T;01/09/2008;7:03;SPS;36,587784;N;-3,567151;W;3,132;8
425;T;01/09/2008;7:03;SPS;36,587789;N;-3,5672;W;4,159;8
426;T;01/09/2008;7:03;SPS;36,5878;N;-3,567248;W;4,888;8
427;T;01/09/2008;7:03;SPS;36,587795;N;-3,567289;W;8,215;8
428;T;01/09/2008;7:03;SPS;36,587798;N;-3,567323;W;4,321;8
429;T;01/09/2008;7:03;SPS;36,587801;N;-3,567354;W;8,757;8
430;T;01/09/2008;7:03;SPS;36,587791;N;-3,567391;W;3,869;8
431;T;01/09/2008;7:03;SPS;36,587796;N;-3,567434;W;2,896;8
432;T;01/09/2008;7:03;SPS;36,587795;N;-3,567472;W;3,724;8
433;T;01/09/2008;7:03;SPS;36,587799;N;-3,567512;W;2,994;8
434;T;01/09/2008;7:03;SPS;36,587807;N;-3,567548;W;3,853;8
435;T;01/09/2008;7:03;SPS;36,587804;N;-3,56759;W;1,681;8
436;T;01/09/2008;7:03;SPS;36,587828;N;-3,56765;W;4,312;8
437;T;01/09/2008;7:03;SPS;36,587831;N;-3,567684;W;6,448;8
438;T;01/09/2008;7:03;SPS;36,587819;N;-3,567708;W;2,805;8
439;T;01/09/2008;7:03;SPS;36,587829;N;-3,56775;W;3,13;8
440;T;01/09/2008;7:04;SPS;36,587822;N;-3,567775;W;5,057;8
441;T;01/09/2008;7:04;SPS;36,587821;N;-3,567821;W;6,582;8
442;T;01/09/2008;7:04;SPS;36,587818;N;-3,567883;W;3,17;8
443;T;01/09/2008;7:04;SPS;36,58783;N;-3,567938;W;2,347;8
444;T;01/09/2008;7:04;SPS;36,587826;N;-3,567976;W;4,096;8
445;T;01/09/2008;7:04;SPS;36,58781;N;-3,567998;W;3,851;8
446;T;01/09/2008;7:04;SPS;36,587812;N;-3,568038;W;3,536;8
447;T;01/09/2008;7:04;SPS;36,587811;N;-3,568078;W;5,137;8
448;T;01/09/2008;7:04;SPS;36,587805;N;-3,568123;W;3,961;7
449;T;01/09/2008;7:04;SPS;36,587808;N;-3,56816;W;4,35;7
450;T;01/09/2008;7:04;SPS;36,587808;N;-3,568193;W;3,426;8
451;T;01/09/2008;7:04;SPS;36,587791;N;-3,568225;W;3,538;8
452;T;01/09/2008;7:04;SPS;36,587782;N;-3,56826;W;4,305;8
453;T;01/09/2008;7:04;SPS;36,587785;N;-3,568306;W;5,318;8
454;T;01/09/2008;7:04;SPS;36,587784;N;-3,568348;W;8,185;7
455;T;01/09/2008;7:04;SPS;36,587771;N;-3,568383;W;4,841;8
456;T;01/09/2008;7:04;SPS;36,587769;N;-3,568422;W;4,436;8
457;T;01/09/2008;7:04;SPS;36,587759;N;-3,568474;W;3,168;8
458;T;01/09/2008;7:04;SPS;36,587751;N;-3,568511;W;4,025;8
459;T;01/09/2008;7:04;SPS;36,587744;N;-3,568537;W;4,683;8
460;T;01/09/2008;7:05;SPS;36,58773;N;-3,568571;W;4,835;8
461;T;01/09/2008;7:05;SPS;36,587726;N;-3,568601;W;5,122;8
462;T;01/09/2008;7:05;SPS;36,587714;N;-3,568637;W;3,189;8
463;T;01/09/2008;7:05;SPS;36,587705;N;-3,568676;W;4,085;8
464;T;01/09/2008;7:05;SPS;36,587703;N;-3,568711;W;3,484;8
465;T;01/09/2008;7:05;SPS;36,587703;N;-3,568752;W;3,749;8
466;T;01/09/2008;7:05;SPS;36,587705;N;-3,568796;W;4,739;7
467;T;01/09/2008;7:05;SPS;36,587703;N;-3,568845;W;5,131;8
468;T;01/09/2008;7:05;SPS;36,587703;N;-3,56889;W;4,931;8
469;T;01/09/2008;7:05;SPS;36,587707;N;-3,568934;W;5,673;8
470;T;01/09/2008;7:05;SPS;36,587703;N;-3,568974;W;4,211;8
471;T;01/09/2008;7:05;SPS;36,587696;N;-3,56901;W;4,751;8
472;T;01/09/2008;7:05;SPS;36,587692;N;-3,569056;W;4,237;8
473;T;01/09/2008;7:05;SPS;36,587692;N;-3,569093;W;3,453;8
474;T;01/09/2008;7:05;SPS;36,587686;N;-3,569129;W;3,357;8
475;T;01/09/2008;7:05;SPS;36,587687;N;-3,569172;W;3,916;8
476;T;01/09/2008;7:05;SPS;36,587676;N;-3,569213;W;3,607;8
477;T;01/09/2008;7:05;SPS;36,587682;N;-3,569252;W;5,172;8
478;T;01/09/2008;7:05;SPS;36,587672;N;-3,569283;W;3,76;8
479;T;01/09/2008;7:05;SPS;36,58766;N;-3,569323;W;4,422;8
480;T;01/09/2008;7:06;SPS;36,587677;N;-3,569371;W;4,194;8
481;T;01/09/2008;7:06;SPS;36,587663;N;-3,569414;W;6,811;8
482;T;01/09/2008;7:06;SPS;36,587659;N;-3,569451;W;4,379;8
483;T;01/09/2008;7:06;SPS;36,587663;N;-3,569501;W;3,702;7
484;T;01/09/2008;7:06;SPS;36,587671;N;-3,56955;W;4,958;8
485;T;01/09/2008;7:06;SPS;36,587675;N;-3,569588;W;2,694;8
486;T;01/09/2008;7:06;SPS;36,587674;N;-3,569623;W;3,954;8
487;T;01/09/2008;7:06;SPS;36,587677;N;-3,569669;W;8,045;8
488;T;01/09/2008;7:06;SPS;36,58768;N;-3,569714;W;5,905;8
489;T;01/09/2008;7:06;SPS;36,587664;N;-3,56975;W;5,752;8
490;T;01/09/2008;7:06;SPS;36,587664;N;-3,569791;W;3,932;8
491;T;01/09/2008;7:06;SPS;36,587672;N;-3,56984;W;3,906;7
492;T;01/09/2008;7:06;SPS;36,587678;N;-3,569883;W;3,463;8
493;T;01/09/2008;7:06;SPS;36,587682;N;-3,569909;W;2,711;8
494;T;01/09/2008;7:06;SPS;36,587673;N;-3,569933;W;4,686;8
495;T;01/09/2008;7:06;SPS;36,587666;N;-3,569976;W;4,266;8
496;T;01/09/2008;7:06;SPS;36,587662;N;-3,57001;W;4,028;8
497;T;01/09/2008;7:06;SPS;36,587657;N;-3,570041;W;4,048;7
498;T;01/09/2008;7:06;SPS;36,587645;N;-3,570073;W;3,039;8
499;T;01/09/2008;7:06;SPS;36,587648;N;-3,570119;W;4,492;8
500;T;01/09/2008;7:07;SPS;36,587655;N;-3,570172;W;7,734;8
501;T;01/09/2008;7:07;SPS;36,587654;N;-3,570214;W;3,962;8
502;T;01/09/2008;7:07;SPS;36,587662;N;-3,570256;W;3,417;8
503;T;01/09/2008;7:07;SPS;36,58767;N;-3,570305;W;2,671;8
504;T;01/09/2008;7:07;SPS;36,587661;N;-3,570343;W;4,509;8
505;T;01/09/2008;7:07;SPS;36,58767;N;-3,57039;W;7,874;8
506;T;01/09/2008;7:07;SPS;36,587669;N;-3,570431;W;3,939;8
507;T;01/09/2008;7:07;SPS;36,587676;N;-3,570471;W;3,442;8
508;T;01/09/2008;7:07;SPS;36,587668;N;-3,570497;W;6,493;8
509;T;01/09/2008;7:07;SPS;36,587665;N;-3,57054;W;5,094;8
510;T;01/09/2008;7:07;SPS;36,587661;N;-3,570574;W;6,352;8
511;T;01/09/2008;7:07;SPS;36,587649;N;-3,570602;W;4,079;8
512;T;01/09/2008;7:07;SPS;36,587633;N;-3,570632;W;4,047;8
513;T;01/09/2008;7:07;SPS;36,587642;N;-3,570678;W;3,116;8
514;T;01/09/2008;7:07;SPS;36,587637;N;-3,570714;W;2,213;8
515;T;01/09/2008;7:07;SPS;36,587627;N;-3,570743;W;4,028;8
516;T;01/09/2008;7:07;SPS;36,587626;N;-3,570784;W;3,258;8
517;T;01/09/2008;7:07;SPS;36,587622;N;-3,570822;W;5,303;8
518;T;01/09/2008;7:07;SPS;36,587629;N;-3,570861;W;6,318;8
519;T;01/09/2008;7:07;SPS;36,587627;N;-3,570892;W;4,236;8
520;T;01/09/2008;7:08;SPS;36,587627;N;-3,570944;W;4,246;8
521;T;01/09/2008;7:08;SPS;36,587618;N;-3,570974;W;4,162;6
522;T;01/09/2008;7:08;SPS;36,587624;N;-3,571023;W;3,79;8
523;T;01/09/2008;7:08;SPS;36,587638;N;-3,571083;W;2,702;8
524;T;01/09/2008;7:08;SPS;36,587637;N;-3,571118;W;5,088;8
525;T;01/09/2008;7:08;SPS;36,58763;N;-3,571151;W;5,993;8
526;T;01/09/2008;7:08;SPS;36,587634;N;-3,57119;W;4,374;8
527;T;01/09/2008;7:08;SPS;36,587638;N;-3,57123;W;4,128;8
528;T;01/09/2008;7:08;SPS;36,587635;N;-3,571269;W;4,611;8
529;T;01/09/2008;7:08;SPS;36,58762;N;-3,571301;W;4,755;8
530;T;01/09/2008;7:08;SPS;36,58762;N;-3,571341;W;4,828;8
531;T;01/09/2008;7:08;SPS;36,587624;N;-3,571388;W;11,068;8
532;T;01/09/2008;7:08;SPS;36,587614;N;-3,571422;W;3,867;8
533;T;01/09/2008;7:08;SPS;36,587618;N;-3,571467;W;4,247;8
534;T;01/09/2008;7:08;SPS;36,58762;N;-3,571506;W;5,53;8
535;T;01/09/2008;7:08;SPS;36,587617;N;-3,571541;W;4,704;8
536;T;01/09/2008;7:08;SPS;36,587621;N;-3,571583;W;4,008;8
537;T;01/09/2008;7:08;SPS;36,587615;N;-3,571619;W;3,233;8
538;T;01/09/2008;7:08;SPS;36,587619;N;-3,571654;W;2,843;7
539;T;01/09/2008;7:08;SPS;36,58762;N;-3,571693;W;6,124;8
540;T;01/09/2008;7:09;SPS;36,587615;N;-3,571729;W;7,677;8
541;T;01/09/2008;7:09;SPS;36,587612;N;-3,571764;W;4,527;8
542;T;01/09/2008;7:09;SPS;36,58761;N;-3,571821;W;5,242;8
543;T;01/09/2008;7:09;SPS;36,587611;N;-3,571847;W;4,912;8
544;T;01/09/2008;7:09;SPS;36,587616;N;-3,571893;W;2,706;8
545;T;01/09/2008;7:09;SPS;36,587612;N;-3,571925;W;3,394;9
546;T;01/09/2008;7:09;SPS;36,587629;N;-3,57197;W;10,421;8
547;T;01/09/2008;7:09;SPS;36,587624;N;-3,57201;W;5,108;9
548;T;01/09/2008;7:09;SPS;36,587634;N;-3,572067;W;4,294;9
549;T;01/09/2008;7:09;SPS;36,587644;N;-3,572105;W;7,556;9
550;T;01/09/2008;7:09;SPS;36,587626;N;-3,572149;W;4,92;9
551;T;01/09/2008;7:09;SPS;36,587623;N;-3,572187;W;4,206;9
552;T;01/09/2008;7:09;SPS;36,587632;N;-3,572235;W;4,638;9
553;T;01/09/2008;7:09;SPS;36,58763;N;-3,572274;W;4,145;9
554;T;01/09/2008;7:09;SPS;36,587629;N;-3,572317;W;5,326;7
555;T;01/09/2008;7:09;SPS;36,58762;N;-3,572352;W;5,153;8
556;T;01/09/2008;7:09;SPS;36,587619;N;-3,572389;W;3,989;8
557;T;01/09/2008;7:09;SPS;36,587612;N;-3,572431;W;3,824;9
558;T;01/09/2008;7:09;SPS;36,587612;N;-3,572472;W;4,619;9
559;T;01/09/2008;7:09;SPS;36,587624;N;-3,572518;W;7,372;9
560;T;01/09/2008;7:10;SPS;36,587637;N;-3,572563;W;6,105;9
561;T;01/09/2008;7:10;SPS;36,587629;N;-3,572591;W;4,827;8
562;T;01/09/2008;7:10;SPS;36,587603;N;-3,572617;W;5,908;9
563;T;01/09/2008;7:10;SPS;36,58761;N;-3,572667;W;3,372;9
564;T;01/09/2008;7:10;SPS;36,587623;N;-3,572712;W;3,747;9
565;T;01/09/2008;7:10;SPS;36,587617;N;-3,572737;W;3,337;9
566;T;01/09/2008;7:10;SPS;36,587595;N;-3,572759;W;3,819;8
567;T;01/09/2008;7:10;SPS;36,587585;N;-3,572796;W;6,106;9
568;T;01/09/2008;7:10;SPS;36,587562;N;-3,572834;W;6,046;8
569;T;01/09/2008;7:10;SPS;36,587554;N;-3,572867;W;4,497;9
570;T;01/09/2008;7:10;SPS;36,587558;N;-3,572892;W;3,391;8
571;T;01/09/2008;7:10;SPS;36,587562;N;-3,572937;W;4,153;8
572;T;01/09/2008;7:10;SPS;36,587565;N;-3,572982;W;4,286;8
573;T;01/09/2008;7:10;SPS;36,587575;N;-3,573034;W;4,208;9
574;T;01/09/2008;7:10;SPS;36,587579;N;-3,573077;W;5,993;7
575;T;01/09/2008;7:10;SPS;36,58756;N;-3,573101;W;3,566;9
576;T;01/09/2008;7:10;SPS;36,587567;N;-3,573144;W;4,558;9
577;T;01/09/2008;7:10;SPS;36,587575;N;-3,57318;W;4,674;8
578;T;01/09/2008;7:10;SPS;36,587574;N;-3,573215;W;3,594;8
579;T;01/09/2008;7:10;SPS;36,587547;N;-3,57324;W;4,623;9
580;T;01/09/2008;7:11;SPS;36,587547;N;-3,573274;W;6,252;8
581;T;01/09/2008;7:11;SPS;36,587552;N;-3,57331;W;4,556;9
582;T;01/09/2008;7:11;SPS;36,587558;N;-3,573358;W;4,56;9
583;T;01/09/2008;7:11;SPS;36,587559;N;-3,573411;W;4,97;9
584;T;01/09/2008;7:11;SPS;36,587567;N;-3,573462;W;5,601;9
585;T;01/09/2008;7:11;SPS;36,587551;N;-3,573499;W;3,457;9
586;T;01/09/2008;7:11;SPS;36,58756;N;-3,573536;W;4,864;9
587;T;01/09/2008;7:11;SPS;36,587553;N;-3,573579;W;5,295;9
588;T;01/09/2008;7:11;SPS;36,587561;N;-3,573647;W;3,266;9
589;T;01/09/2008;7:11;SPS;36,58756;N;-3,573691;W;5,353;9
590;T;01/09/2008;7:11;SPS;36,587567;N;-3,57373;W;8,695;9
591;T;01/09/2008;7:11;SPS;36,587562;N;-3,573771;W;3,263;8
592;T;01/09/2008;7:11;SPS;36,58756;N;-3,573798;W;4,061;9
593;T;01/09/2008;7:11;SPS;36,58756;N;-3,573837;W;5,198;9
594;T;01/09/2008;7:11;SPS;36,587549;N;-3,57387;W;4,769;9
595;T;01/09/2008;7:11;SPS;36,587543;N;-3,573895;W;5,298;9
596;T;01/09/2008;7:11;SPS;36,587546;N;-3,573944;W;4,525;9
597;T;01/09/2008;7:11;SPS;36,587539;N;-3,573985;W;5,183;8
598;T;01/09/2008;7:11;SPS;36,587542;N;-3,574027;W;3,625;8
599;T;01/09/2008;7:11;SPS;36,58755;N;-3,574067;W;3,779;9
600;T;01/09/2008;7:12;SPS;36,587543;N;-3,574105;W;3,684;9
601;T;01/09/2008;7:12;SPS;36,587547;N;-3,574154;W;4,058;9
602;T;01/09/2008;7:12;SPS;36,587556;N;-3,574203;W;4,179;9
603;T;01/09/2008;7:12;SPS;36,587561;N;-3,574233;W;5,226;9
604;T;01/09/2008;7:12;SPS;36,587555;N;-3,574264;W;4,498;9
605;T;01/09/2008;7:12;SPS;36,587567;N;-3,574296;W;3,829;9
606;T;01/09/2008;7:12;SPS;36,587558;N;-3,574324;W;4,59;9
607;T;01/09/2008;7:12;SPS;36,587563;N;-3,574367;W;6,435;8
608;T;01/09/2008;7:12;SPS;36,587567;N;-3,57442;W;9,876;9
609;T;01/09/2008;7:12;SPS;36,587568;N;-3,574459;W;3,593;9
610;T;01/09/2008;7:12;SPS;36,58757;N;-3,574494;W;4,037;9
611;T;01/09/2008;7:12;SPS;36,587563;N;-3,574531;W;2,743;9
612;T;01/09/2008;7:12;SPS;36,587562;N;-3,574574;W;4,137;9
613;T;01/09/2008;7:12;SPS;36,587554;N;-3,574606;W;3,881;7
614;T;01/09/2008;7:12;SPS;36,587546;N;-3,574638;W;4,791;9
615;T;01/09/2008;7:12;SPS;36,587537;N;-3,574667;W;3,993;9
616;T;01/09/2008;7:12;SPS;36,587541;N;-3,574708;W;2,125;9
617;T;01/09/2008;7:12;SPS;36,587535;N;-3,574747;W;3,848;9
618;T;01/09/2008;7:12;SPS;36,587538;N;-3,57477;W;4,173;9
619;T;01/09/2008;7:12;SPS;36,587536;N;-3,574821;W;4,342;9
620;T;01/09/2008;7:13;SPS;36,58754;N;-3,574856;W;6,155;6
621;T;01/09/2008;7:13;SPS;36,587549;N;-3,574905;W;6,397;9
622;T;01/09/2008;7:13;SPS;36,587554;N;-3,574942;W;4,789;8
623;T;01/09/2008;7:13;SPS;36,587539;N;-3,574968;W;3,764;9
624;T;01/09/2008;7:13;SPS;36,587528;N;-3,575004;W;4,173;9
625;T;01/09/2008;7:13;SPS;36,587526;N;-3,575037;W;3,3;9
626;T;01/09/2008;7:13;SPS;36,587519;N;-3,57506;W;4,288;9
627;T;01/09/2008;7:13;SPS;36,587518;N;-3,575105;W;3,431;9
628;T;01/09/2008;7:13;SPS;36,587526;N;-3,575153;W;8,112;7
629;T;01/09/2008;7:13;SPS;36,587535;N;-3,575205;W;4,903;7
630;T;01/09/2008;7:13;SPS;36,587534;N;-3,575247;W;5,117;9
631;T;01/09/2008;7:13;SPS;36,587532;N;-3,575277;W;3,175;9
632;T;01/09/2008;7:13;SPS;36,587527;N;-3,575321;W;3,309;9
633;T;01/09/2008;7:13;SPS;36,587523;N;-3,575367;W;3,434;8
634;T;01/09/2008;7:13;SPS;36,587529;N;-3,575404;W;3,161;8
635;T;01/09/2008;7:13;SPS;36,587525;N;-3,575447;W;6,166;9
636;T;01/09/2008;7:13;SPS;36,587548;N;-3,5755;W;5,05;9
637;T;01/09/2008;7:13;SPS;36,587545;N;-3,575542;W;5,551;8
638;T;01/09/2008;7:13;SPS;36,587546;N;-3,575587;W;3,792;8
639;T;01/09/2008;7:13;SPS;36,587547;N;-3,575619;W;1,655;8
640;T;01/09/2008;7:14;SPS;36,587536;N;-3,575651;W;3,443;8
641;T;01/09/2008;7:14;SPS;36,587545;N;-3,575687;W;3,388;7
642;T;01/09/2008;7:14;SPS;36,587536;N;-3,575725;W;3,329;7
643;T;01/09/2008;7:14;SPS;36,587548;N;-3,575768;W;3,495;7
644;T;01/09/2008;7:14;SPS;36,587551;N;-3,575803;W;3,425;8
645;T;01/09/2008;7:14;SPS;36,587545;N;-3,575835;W;3,863;7
646;T;01/09/2008;7:14;SPS;36,587544;N;-3,575866;W;4,282;9
647;T;01/09/2008;7:14;SPS;36,587554;N;-3,575914;W;3,585;8
648;T;01/09/2008;7:14;SPS;36,587558;N;-3,575964;W;5,195;7
649;T;01/09/2008;7:14;SPS;36,587547;N;-3,576;W;3,308;9
650;T;01/09/2008;7:14;SPS;36,587544;N;-3,576027;W;4,464;8
651;T;01/09/2008;7:14;SPS;36,587547;N;-3,576069;W;4,813;7
652;T;01/09/2008;7:14;SPS;36,587541;N;-3,576103;W;6,412;7
653;T;01/09/2008;7:14;SPS;36,587529;N;-3,576139;W;3,188;9
654;T;01/09/2008;7:14;SPS;36,587515;N;-3,576175;W;4,453;9
655;T;01/09/2008;7:14;SPS;36,587526;N;-3,576214;W;6,993;9
656;T;01/09/2008;7:14;SPS;36,587512;N;-3,576256;W;5,393;9
657;T;01/09/2008;7:14;SPS;36,58751;N;-3,576294;W;3,861;8
658;T;01/09/2008;7:14;SPS;36,587512;N;-3,576324;W;3,109;8
659;T;01/09/2008;7:14;SPS;36,587523;N;-3,576367;W;5,069;8
660;T;01/09/2008;7:15;SPS;36,587511;N;-3,576401;W;7,041;8
661;T;01/09/2008;7:15;SPS;36,587515;N;-3,576428;W;3,82;7
662;T;01/09/2008;7:15;SPS;36,587521;N;-3,576474;W;2,768;7
663;T;01/09/2008;7:15;SPS;36,587522;N;-3,576512;W;4,17;8
664;T;01/09/2008;7:15;SPS;36,587513;N;-3,576551;W;5,999;8
665;T;01/09/2008;7:15;SPS;36,587503;N;-3,57659;W;4,045;9
666;T;01/09/2008;7:15;SPS;36,587508;N;-3,57663;W;4,69;8
667;T;01/09/2008;7:15;SPS;36,587504;N;-3,576666;W;3,759;7
668;T;01/09/2008;7:15;SPS;36,587503;N;-3,576702;W;4,986;8
669;T;01/09/2008;7:15;SPS;36,587503;N;-3,576749;W;6,429;9
670;T;01/09/2008;7:15;SPS;36,5875;N;-3,576801;W;3,413;9
671;T;01/09/2008;7:15;SPS;36,587503;N;-3,576837;W;5,791;9
672;T;01/09/2008;7:15;SPS;36,587496;N;-3,576875;W;4,935;8
673;T;01/09/2008;7:15;SPS;36,587493;N;-3,576928;W;4,207;8
674;T;01/09/2008;7:15;SPS;36,587478;N;-3,576954;W;3,556;8
675;T;01/09/2008;7:15;SPS;36,587464;N;-3,576989;W;6,156;9
676;T;01/09/2008;7:15;SPS;36,587471;N;-3,577034;W;6,106;9
677;T;01/09/2008;7:15;SPS;36,587444;N;-3,577051;W;3,754;8
678;T;01/09/2008;7:15;SPS;36,587439;N;-3,577082;W;4,005;8
679;T;01/09/2008;7:15;SPS;36,587426;N;-3,577106;W;4,085;8
680;T;01/09/2008;7:16;SPS;36,587409;N;-3,577143;W;3,699;9
681;T;01/09/2008;7:16;SPS;36,587415;N;-3,577192;W;4,062;8
682;T;01/09/2008;7:16;SPS;36,587428;N;-3,577239;W;3,04;8
683;T;01/09/2008;7:16;SPS;36,587433;N;-3,577287;W;4,505;9
684;T;01/09/2008;7:16;SPS;36,587409;N;-3,577323;W;4,043;8
685;T;01/09/2008;7:16;SPS;36,587402;N;-3,577356;W;4,154;8
686;T;01/09/2008;7:16;SPS;36,587412;N;-3,577399;W;3,66;9
687;T;01/09/2008;7:16;SPS;36,587404;N;-3,577444;W;4,801;9
688;T;01/09/2008;7:16;SPS;36,587405;N;-3,577479;W;6,312;8
689;T;01/09/2008;7:16;SPS;36,587396;N;-3,57752;W;6,81;8
690;T;01/09/2008;7:16;SPS;36,587396;N;-3,577571;W;4,918;9
691;T;01/09/2008;7:16;SPS;36,587376;N;-3,577601;W;4,958;9
692;T;01/09/2008;7:16;SPS;36,587359;N;-3,577633;W;5,802;9
693;T;01/09/2008;7:16;SPS;36,587359;N;-3,577675;W;4,747;8
694;T;01/09/2008;7:16;SPS;36,587376;N;-3,577723;W;5,596;8
695;T;01/09/2008;7:16;SPS;36,587361;N;-3,57776;W;3,647;7
696;T;01/09/2008;7:16;SPS;36,587367;N;-3,577809;W;5,18;9
